Account_No,Month_ID,Product_Category, Marketing Spend 
92424523,134,Support,46
93030968,135,Support,46
94444521,135,Support,46
94545124,138,Support,46
95555132,133,Support,46
97474133,135,Support,46
97575523,133,Services,46
10808940,134,Support,46
12020213,136,Online Products,46
12525170,133,Online Products,46
127,137,Online Products,46
17171394,139,Online Products,46
20505214,139,Support,46
20909162,134,Support,46
22323968,136,Online Products,46
24848619,137,Online Products,46
24949619,139,Online Products,46
27575106,135,Support,46
27777521,139,Online Products,46
28686156,135,Support,46
28787619,139,Support,46
28888143,132,Support,46
29494815,138,Services,46
30404212,132,Support,46
31010882,132,Support,46
32828132,134,Support,46
33030521,138,Support,46
38686966,132,Support,46
42222594,134,Support,46
44141213,138,Services,46
44646101,133,Online Products,46
45555157,131,Support,46
49797521,137,Support,46
50303109,133,Support,46
53333521,139,Online Products,46
53333960,137,Online Products,46
53333960,139,Online Products,46
53434521,135,Online Products,46
54343132,138,Online Products,46
55656134,137,Services,46
55656521,138,Support,46
60303594,134,Services,46
61919160,139,Support,46
61919160,136,Online Products,46
61919160,135,Support,46
6464845,138,Online Products,46
67171964,137,Online Products,46
68181132,138,Support,46
69494184,135,Online Products,46
69898614,139,Support,46
70202109,139,Support,46
70606112,139,Support,46
72727797,139,Services,46
7676214,139,Support,46
76969156,136,Online Products,46
80303521,139,Online Products,46
81212521,139,Support,46
81313144,138,Online Products,46
82020974,137,Support,46
83535165,139,Services,46
83737161,135,Support,46
83939132,136,Online Products,46
83939132,136,Support,46
84646844,137,Support,46
8484111,136,Support,46
85050132,136,Support,46
86565151,137,Support,46
86666127,137,Support,46
93939111,120,Support,46
17878127,121,Online Products,46
99696209,133,Online Products,46
89393970,136,Support,46
14747127,131,Online Products,46
2424100,136,Services,46
28282143,125,Support,46
58484165,131,Online Products,46
88989184,125,Online Products,46
7272963,127,Online Products,46
75858109,123,Online Products,46
59393604,125,Support,46
13737605,127,Services,45
99292603,126,Support,45
42222594,130,Online Products,45
3333165,128,Support,45
78585797,137,Services,45
82424111,128,Services,45
33030521,126,Services,45
43333143,138,Services,45
97272523,129,Online Products,45
10808965,126,Support,45
48080124,127,Online Products,45
91111110,139,Online Products,45
91313118,139,Services,45
92525956,135,Services,45
93030968,137,Support,45
93636603,133,Online Products,45
94545124,136,Support,45
97575522,139,Support,45
97575522,134,Support,45
97575523,132,Online Products,45
99191119,139,Services,45
12020213,135,Online Products,45
14444106,137,Online Products,45
14747127,133,Support,45
1515140,139,Online Products,45
17272145,139,Online Products,45
17474521,133,Support,45
17676521,133,Support,45
18888143,139,Online Products,45
20505214,136,Support,45
23636522,135,Services,45
26565108,136,Support,45
303143,139,Services,45
30404212,136,Support,45
32020127,132,Support,45
35959619,138,Support,45
37878619,135,Support,45
39292124,139,Support,45
41414520,133,Support,45
41414520,137,Support,45
42121111,136,Support,45
44949942,134,Support,45
48585111,137,Support,45
50101975,135,Online Products,45
52222144,122,Online Products,45
53535951,139,Support,45
55656134,133,Online Products,45
55858521,134,Support,45
56060521,136,Support,45
56161110,136,Support,45
57070137,135,Support,45
57272156,139,Support,45
57272156,132,Support,45
58282132,133,Support,45
58484165,135,Support,45
58585977,138,Online Products,45
59393604,137,Online Products,45
59999138,136,Online Products,45
62323967,136,Online Products,45
63232104,139,Online Products,45
68484165,136,Support,45
72020165,139,Support,45
73030153,138,Support,45
73737106,136,Support,45
75858109,123,Support,45
76262959,133,Online Products,45
76262959,134,Support,45
77272172,138,Support,45
78484143,136,Support,45
78989797,139,Support,45
80707184,136,Support,45
80707184,134,Support,45
80808963,138,Support,45
81111523,133,Services,45
81313144,136,Services,45
82121111,135,Support,45
83434594,138,Online Products,45
83535165,134,Online Products,45
83838111,137,Services,45
84848124,135,Support,45
84848594,132,Support,45
57373109,129,Online Products,45
1515106,121,Online Products,45
33232954,135,Support,45
14747127,132,Online Products,45
10808940,130,Online Products,45
55252101,120,Support,45
54949520,124,Support,45
25555521,121,Support,45
1515106,137,Support,45
82525594,136,Online Products,45
81111523,131,Online Products,45
75858109,124,Online Products,45
59393604,138,Services,45
99696209,127,Online Products,45
8383524,129,Support,45
38787160,121,Online Products,44
34848138,126,Online Products,44
47070521,138,Online Products,44
44949942,129,Services,44
68484104,135,Support,44
72626521,132,Support,44
28585967,130,Services,44
41313520,128,Support,44
95555132,128,Services,44
18585971,121,Services,44
90404604,136,Support,44
91818594,137,Support,44
91818594,135,Support,44
93636603,137,Online Products,44
94040152,138,Support,44
94444521,137,Online Products,44
94646594,138,Support,44
96969142,138,Support,44
97979881,137,Support,44
98787957,137,Online Products,44
98989124,139,Support,44
12525170,139,Online Products,44
12828111,133,Online Products,44
1515106,139,Online Products,44
17171394,133,Support,44
17575184,133,Services,44
19595119,137,Support,44
24848619,136,Support,44
27575106,132,Support,44
27979953,139,Services,44
28787619,137,Support,44
29696108,135,Services,44
32626963,139,Support,44
35959619,136,Support,44
42222594,137,Services,44
45353117,134,Support,44
47171619,135,Services,44
5151100,133,Online Products,44
52121521,139,Online Products,44
52222144,133,Support,44
53434521,134,Support,44
54343132,134,Support,44
55858521,138,Support,44
56060521,138,Online Products,44
56969165,135,Support,44
62222521,134,Support,44
6464845,133,Support,44
64747213,139,Support,44
67777212,139,Services,44
69797521,138,Support,44
71111522,136,Online Products,44
7474154,139,Online Products,44
76262959,132,Support,44
77272172,134,Support,44
80808594,132,Support,44
83434594,134,Support,44
83535165,139,Online Products,44
86565151,125,Support,44
86666127,139,Support,44
8686141,135,Support,44
1414111,138,Services,44
82424111,132,Services,44
82020974,133,Online Products,44
47878124,136,Online Products,44
39595961,133,Online Products,44
32121521,121,Online Products,44
99595119,131,Online Products,44
58484165,125,Online Products,44
20909162,131,Services,44
68888108,132,Support,44
47878124,131,Online Products,44
23636619,132,Services,44
46363184,130,Online Products,43
68888108,125,Support,43
45353143,137,Online Products,43
82424111,125,Services,43
7272963,123,Online Products,43
9797210,131,Support,43
67575604,120,Services,43
24848972,131,Online Products,43
78585797,133,Services,43
93939523,129,Services,43
91010603,135,Support,43
9191882,139,Online Products,43
92222100,139,Support,43
92424523,132,Support,43
92828118,136,Support,43
93030968,129,Support,43
93131603,134,Support,43
94646594,133,Support,43
94646594,132,Support,43
97272523,132,Support,43
98181100,138,Online Products,43
98181961,136,Support,43
98585975,139,Services,43
12828111,136,Support,43
14040147,139,Services,43
17575184,135,Online Products,43
18888214,136,Support,43
19797619,135,Support,43
20505214,135,Support,43
20909845,132,Online Products,43
22626138,139,Support,43
23232162,132,Support,43
23636604,134,Support,43
2424100,136,Support,43
28282143,139,Support,43
28787619,137,Online Products,43
28787619,132,Support,43
29696108,133,Online Products,43
30606112,136,Services,43
30606521,136,Support,43
30606521,134,Support,43
34444939,138,Support,43
34949522,139,Support,43
37272619,134,Support,43
38686966,133,Support,43
39494140,134,Support,43
39898184,138,Services,43
44646101,137,Online Products,43
4545136,139,Services,43
46464521,138,Support,43
46464521,135,Online Products,43
47272521,137,Online Products,43
47272521,138,Online Products,43
5151100,135,Support,43
51515521,139,Online Products,43
53333521,132,Services,43
53434521,133,Online Products,43
53939152,139,Support,43
54949520,139,Support,43
55656134,137,Support,43
57070156,135,Support,43
58080144,133,Online Products,43
58585974,139,Online Products,43
58888977,139,Support,43
60303594,135,Services,43
68080959,135,Support,43
72424520,139,Services,43
75858111,132,Support,43
7676214,132,Support,43
79292960,133,Support,43
80404108,123,Support,43
81313144,137,Services,43
83030594,139,Services,43
84242119,139,Services,43
82020974,136,Online Products,43
29595212,121,Online Products,43
64747111,123,Online Products,43
73737106,138,Online Products,43
28787619,131,Services,43
10808940,122,Online Products,43
27575106,125,Online Products,43
24848972,133,Online Products,43
7272963,126,Online Products,43
54747520,132,Support,43
9797210,133,Support,43
38686966,133,Online Products,43
16767845,127,Support,42
93737603,132,Support,42
46363184,123,Online Products,42
39595961,134,Online Products,42
79292960,135,Online Products,42
71414953,120,Online Products,42
30606112,130,Online Products,42
76161956,131,Online Products,42
55858521,132,Services,42
22222619,137,Services,42
71515124,128,Online Products,42
79292960,132,Online Products,42
79292960,134,Online Products,42
97272523,134,Online Products,42
97979881,132,Online Products,42
91010603,139,Services,42
92525956,133,Services,42
96565604,139,Support,42
97272523,136,Support,42
98989211,139,Online Products,42
98989211,134,Online Products,42
1010124,134,Support,42
12020213,133,Support,42
12020213,132,Services,42
12828111,137,Services,42
14343143,136,Support,42
23636522,133,Services,42
23737619,135,Support,42
26060124,137,Support,42
26060124,135,Support,42
27777521,139,Services,42
29696108,139,Online Products,42
29696108,139,Support,42
29696108,138,Services,42
30606112,137,Services,42
34444939,134,Support,42
37878521,128,Support,42
3838966,134,Support,42
44949942,137,Support,42
45353143,130,Support,42
46868521,135,Support,42
47373521,139,Services,42
47676145,139,Support,42
48080124,135,Support,42
48181521,133,Online Products,42
53535951,132,Support,42
55656134,132,Support,42
55656521,132,Support,42
56060521,139,Online Products,42
57070137,137,Support,42
57070156,139,Services,42
57777143,134,Support,42
6060882,138,Support,42
61414132,136,Support,42
63131124,135,Support,42
63333112,138,Support,42
63636160,137,Support,42
64747111,138,Support,42
65151132,139,Support,42
65151132,136,Support,42
68484104,139,Online Products,42
68989111,134,Support,42
69191521,134,Support,42
70606112,137,Support,42
71919111,135,Support,42
73737106,137,Support,42
77373102,136,Support,42
78585797,138,Online Products,42
80808963,134,Support,42
82424111,135,Online Products,42
82424132,139,Support,42
83434594,137,Online Products,42
85555144,135,Support,42
89393119,139,Services,42
3333165,135,Support,42
58484165,124,Online Products,42
30303520,127,Support,42
77272172,129,Services,42
98888105,137,Online Products,42
56969152,128,Online Products,42
45555157,126,Support,42
28282143,135,Support,42
23232619,124,Online Products,42
99595119,128,Online Products,42
33636619,129,Support,42
41313520,124,Support,42
52222144,134,Online Products,42
47272619,136,Services,42
89393974,129,Services,42
28282143,124,Support,41
1414111,131,Services,41
51515521,130,Online Products,41
78989797,134,Support,41
71515614,130,Support,41
27979953,124,Online Products,41
18888214,124,Online Products,41
72828185,129,Online Products,41
75858109,120,Online Products,41
33030521,121,Services,41
28585967,131,Online Products,41
79292960,128,Online Products,41
90606141,139,Online Products,41
91010603,138,Services,41
92828118,126,Support,41
93939108,135,Services,41
94545124,133,Services,41
94545124,136,Online Products,41
94545124,135,Support,41
97575522,136,Services,41
98888105,136,Support,41
99999152,135,Support,41
127,132,Services,41
18080129,136,Support,41
18484129,135,Support,41
23232619,136,Support,41
23535619,132,Online Products,41
25858845,132,Online Products,41
32121521,134,Support,41
33636619,139,Services,41
33737110,136,Support,41
3838966,133,Support,41
39090963,136,Support,41
39494140,139,Support,41
41111143,137,Support,41
42121111,132,Support,41
46868521,137,Support,41
47171619,136,Services,41
47474119,132,Support,41
50101975,139,Support,41
53434521,139,Online Products,41
53434521,136,Online Products,41
53939152,132,Online Products,41
54040604,134,Online Products,41
57272156,133,Support,41
58686103,135,Support,41
61212520,133,Support,41
65151132,132,Online Products,41
68181140,133,Services,41
69797521,139,Support,41
70202109,135,Support,41
73030153,134,Online Products,41
75252132,137,Online Products,41
76161172,134,Support,41
76262959,135,Online Products,41
76363102,138,Support,41
79090106,139,Online Products,41
80707184,139,Online Products,41
82828155,134,Support,41
83838111,139,Services,41
84646110,139,Online Products,41
29393604,123,Online Products,41
68484104,129,Support,41
17878127,125,Online Products,41
54747520,136,Support,41
78484937,125,Services,41
75858109,121,Online Products,41
52222144,137,Online Products,41
28585106,124,Support,41
99191119,136,Online Products,41
76161172,137,Services,41
99191119,128,Online Products,41
17878127,122,Online Products,41
30303520,127,Online Products,41
58080144,136,Online Products,41
51515521,122,Online Products,41
63232104,127,Support,40
23535619,131,Services,40
68484104,124,Support,40
91111105,136,Online Products,40
29393604,127,Online Products,40
26060124,122,Services,40
81111523,132,Online Products,40
89393970,132,Support,40
96060112,134,Services,40
97979881,137,Online Products,40
63232104,135,Support,40
93939111,127,Online Products,40
91010603,132,Support,40
91111603,138,Support,40
92525956,139,Services,40
93030968,132,Support,40
93737603,136,Services,40
93939108,134,Online Products,40
94646594,135,Online Products,40
94949603,139,Support,40
94949603,136,Support,40
95656127,134,Services,40
96969142,135,Support,40
97272523,139,Online Products,40
97575124,133,Support,40
97575523,134,Online Products,40
97878594,128,Support,40
98484603,137,Support,40
98585975,139,Online Products,40
99999152,138,Support,40
10808940,137,Support,40
127,133,Online Products,40
12727521,139,Online Products,40
12828111,132,Online Products,40
13131147,139,Support,40
13737882,136,Support,40
17272145,134,Support,40
18080184,132,Services,40
19595119,138,Support,40
20505214,138,Support,40
21818156,139,Services,40
28787619,134,Online Products,40
30404976,133,Support,40
31515815,133,Support,40
31515815,139,Online Products,40
34444939,139,Services,40
35858154,139,Online Products,40
38686966,139,Online Products,40
40909594,137,Support,40
42121111,133,Support,40
42525961,137,Support,40
44646101,138,Online Products,40
53434521,139,Services,40
56666156,133,Support,40
56666156,132,Online Products,40
56969165,137,Support,40
58585974,137,Support,40
58686103,133,Support,40
59090604,135,Online Products,40
59898977,139,Services,40
61919160,137,Online Products,40
6262604,138,Online Products,40
67171964,132,Support,40
67878136,139,Online Products,40
68989111,138,Support,40
70202109,137,Support,40
71515614,125,Support,40
72020165,135,Support,40
76161956,135,Support,40
77373102,138,Online Products,40
79090106,132,Support,40
80303521,139,Support,40
82525594,139,Support,40
86767603,135,Support,40
38787160,122,Online Products,40
33232954,121,Online Products,40
20909162,130,Services,40
81111523,130,Online Products,40
41313520,137,Support,40
9191882,135,Online Products,40
32626963,129,Support,40
22222619,129,Services,40
72828185,133,Online Products,39
5151100,122,Services,39
72828522,122,Support,39
61010521,137,Services,39
23232619,136,Services,39
93939111,124,Online Products,39
76161797,121,Support,39
86767603,138,Online Products,39
59898977,129,Support,39
56969152,120,Online Products,39
71515124,127,Online Products,39
18080129,120,Online Products,39
67676520,131,Support,39
56161110,135,Services,39
56161110,138,Services,39
91111105,139,Services,39
93131603,133,Support,39
93636603,132,Online Products,39
94040152,139,Support,39
94040152,138,Online Products,39
94545603,135,Services,39
95656127,139,Support,39
96060112,136,Support,39
96969142,139,Online Products,39
97474133,134,Online Products,39
1010124,136,Support,39
12828111,135,Support,39
13737882,139,Support,39
14040147,134,Support,39
14444106,136,Online Products,39
19797619,139,Support,39
19999112,139,Services,39
20202140,135,Support,39
20707110,135,Online Products,39
21818156,139,Online Products,39
22626138,139,Services,39
24343619,138,Support,39
24848619,134,Support,39
32929524,139,Services,39
37272619,132,Support,39
37878521,130,Support,39
37878619,136,Online Products,39
38686957,139,Online Products,39
38686966,136,Support,39
39090963,137,Support,39
40505521,135,Support,39
41818594,133,Support,39
41818594,134,Support,39
42525961,136,Support,39
4545136,137,Support,39
47171619,138,Support,39
47171619,135,Online Products,39
47474119,137,Support,39
48585111,138,Online Products,39
50303109,139,Services,39
5151100,132,Services,39
5151100,132,Support,39
5151100,134,Support,39
51717109,134,Support,39
52626521,136,Support,39
53434521,138,Support,39
54040604,138,Services,39
55656134,133,Support,39
56969165,134,Support,39
57070815,139,Online Products,39
5959107,138,Support,39
59999138,135,Support,39
64545520,133,Support,39
68484165,133,Support,39
70404143,139,Services,39
73030153,135,Online Products,39
76161956,139,Online Products,39
77373102,132,Support,39
79292960,138,Support,39
80808963,137,Online Products,39
81313144,135,Online Products,39
84646844,136,Support,39
8484111,139,Online Products,39
84949133,139,Online Products,39
86060129,133,Services,39
86060129,136,Online Products,39
86060129,134,Support,39
90101594,139,Online Products,39
80808594,127,Services,39
10808940,121,Online Products,39
67676520,120,Support,39
39595961,132,Online Products,39
90101594,131,Online Products,39
66363521,132,Online Products,39
1111978,135,Online Products,39
42121111,135,Online Products,39
8383524,130,Support,39
39090963,135,Services,39
33232954,136,Support,39
37272619,128,Services,39
63232104,124,Support,39
37878619,120,Services,39
82020974,137,Online Products,39
70202109,131,Services,38
82121160,136,Services,38
96464132,121,Online Products,38
55656134,129,Online Products,38
55252101,124,Support,38
15959132,126,Online Products,38
56969152,122,Online Products,38
81414521,129,Services,38
30303520,122,Support,38
19898153,127,Online Products,38
16767845,123,Support,38
42121111,131,Online Products,38
76262802,126,Online Products,38
92424523,136,Support,38
92424523,134,Services,38
93030881,134,Services,38
93434523,133,Online Products,38
96565604,138,Online Products,38
97474133,139,Support,38
97575522,136,Support,38
13737882,139,Online Products,38
1515140,134,Online Products,38
22525968,135,Support,38
23333619,134,Services,38
24343619,134,Services,38
24747845,138,Online Products,38
27575845,139,Online Products,38
29696108,136,Online Products,38
29696108,135,Online Products,38
41818594,136,Support,38
43333143,135,Online Products,38
46464521,132,Online Products,38
48080124,133,Online Products,38
48585111,136,Online Products,38
49797521,121,Support,38
50101975,136,Support,38
51717109,137,Services,38
54949520,139,Online Products,38
55656134,134,Support,38
56060521,132,Online Products,38
56161110,132,Online Products,38
58585977,133,Online Products,38
61717522,134,Support,38
61919160,133,Online Products,38
61919160,132,Support,38
63232104,126,Support,38
63333112,133,Support,38
6464845,135,Online Products,38
64747213,134,Support,38
67777212,139,Online Products,38
67878136,137,Online Products,38
68080959,134,Support,38
70202109,138,Online Products,38
7474154,134,Support,38
75252132,133,Online Products,38
80808963,139,Online Products,38
82121160,132,Online Products,38
82828155,139,Online Products,38
8383524,139,Support,38
84949133,137,Support,38
84949133,135,Support,38
89393974,133,Support,38
30303520,123,Support,38
91111105,125,Online Products,38
75252392,137,Online Products,38
30303520,126,Support,38
93030881,124,Services,38
71414953,129,Support,38
12525170,126,Support,38
95353119,136,Support,37
84848594,126,Services,37
71515124,121,Online Products,37
79292960,120,Online Products,37
33232954,130,Support,37
20505214,137,Online Products,37
99696209,129,Online Products,37
18888214,135,Online Products,37
12929521,135,Support,37
91111110,133,Support,37
92424523,133,Services,37
92525956,136,Services,37
92828118,134,Support,37
93131603,126,Support,37
93737603,139,Services,37
93939523,135,Support,37
95656127,138,Services,37
97575522,133,Support,37
97575523,136,Services,37
97979881,139,Services,37
98484603,132,Online Products,37
98585975,138,Support,37
98989211,138,Online Products,37
99494881,139,Support,37
99494881,132,Support,37
12525170,132,Online Products,37
12525170,136,Online Products,37
17676521,138,Online Products,37
19191106,137,Support,37
22222956,132,Support,37
22323968,133,Online Products,37
22525845,138,Support,37
22525968,134,Support,37
22626138,139,Online Products,37
27777521,132,Online Products,37
29696108,136,Services,37
30404212,133,Support,37
30606521,135,Online Products,37
32222619,139,Online Products,37
32323963,137,Support,37
37878521,139,Online Products,37
38686966,129,Online Products,37
40909594,135,Support,37
41515165,133,Support,37
44141213,132,Support,37
44949942,138,Support,37
48585111,133,Support,37
49797521,136,Support,37
52222144,139,Services,37
5454845,139,Online Products,37
55656521,133,Online Products,37
55757156,137,Online Products,37
56666156,138,Services,37
57373109,139,Online Products,37
58585977,134,Online Products,37
63636160,139,Support,37
64545520,125,Support,37
6464845,133,Online Products,37
64747213,136,Services,37
68181520,128,Support,37
72727797,136,Support,37
76161956,134,Support,37
76262959,134,Online Products,37
76969156,138,Online Products,37
80808963,134,Online Products,37
81111523,135,Support,37
81313144,134,Services,37
82020974,138,Support,37
82121160,137,Support,37
83737161,134,Support,37
83939132,137,Online Products,37
84949133,132,Support,37
86060129,138,Support,37
86565151,139,Support,37
8686141,139,Online Products,37
90404603,132,Online Products,37
90404603,136,Support,37
69898614,136,Support,37
63636160,137,Services,37
99999152,126,Online Products,37
1515106,131,Support,37
51515521,123,Online Products,37
23636619,131,Services,37
90101594,120,Online Products,37
51515521,121,Services,37
91818594,126,Services,37
98888105,132,Online Products,37
73737106,122,Online Products,37
61212520,135,Support,37
67676520,122,Support,36
32828134,125,Online Products,36
89393974,125,Services,36
27575106,122,Online Products,36
19898153,133,Online Products,36
54747520,137,Support,36
52121521,129,Online Products,36
82424111,136,Services,36
78989797,126,Services,36
94343523,137,Support,36
39090963,133,Services,36
95353119,130,Support,36
61818619,127,Services,36
93030881,132,Services,36
93434523,139,Services,36
94545124,134,Support,36
98383961,132,Support,36
98888105,139,Online Products,36
98888105,138,Support,36
99393521,133,Support,36
99393521,134,Support,36
10808940,133,Support,36
10808940,135,Support,36
13131147,134,Support,36
1414111,139,Services,36
19595119,134,Support,36
19898153,137,Services,36
20707110,134,Online Products,36
20909845,134,Services,36
21818156,133,Support,36
22222619,136,Support,36
23636604,137,Support,36
2424100,133,Support,36
24848619,138,Support,36
24848972,133,Support,36
26060124,134,Online Products,36
28787619,138,Online Products,36
303143,137,Support,36
33030521,139,Support,36
33636619,135,Support,36
36565111,139,Services,36
44646101,138,Support,36
4545136,139,Online Products,36
48080124,138,Services,36
48787954,136,Support,36
56666156,133,Online Products,36
6666605,134,Online Products,36
67575604,139,Online Products,36
69393112,136,Support,36
69494184,139,Services,36
69494184,135,Services,36
76161172,132,Online Products,36
78585797,137,Online Products,36
78585797,136,Support,36
79292960,135,Support,36
80707184,133,Support,36
82525594,138,Support,36
83030594,137,Support,36
83737161,139,Services,36
83939132,134,Support,36
86565106,136,Online Products,36
86767603,132,Support,36
8686141,139,Support,36
88989184,137,Support,36
30707138,127,Services,36
54040604,127,Services,36
19898153,134,Online Products,36
79292522,124,Support,36
97272523,129,Services,36
28585106,121,Support,36
53535951,126,Online Products,36
58080144,137,Online Products,36
23737619,125,Online Products,36
16767845,137,Support,36
58585974,125,Support,35
68888108,126,Support,35
32323963,123,Services,35
62222521,125,Services,35
40303520,123,Services,35
53535951,128,Online Products,35
76161956,138,Services,35
93737603,133,Support,35
91818594,138,Support,35
93030881,139,Online Products,35
94343523,133,Support,35
94444521,138,Services,35
94545124,139,Services,35
94545124,132,Online Products,35
95555132,135,Online Products,35
95656127,134,Online Products,35
96060112,133,Online Products,35
96060112,132,Support,35
97474133,132,Support,35
98787957,134,Support,35
10808940,139,Online Products,35
13131147,139,Services,35
17171394,138,Support,35
18080184,132,Online Products,35
20909845,135,Support,35
2424100,133,Online Products,35
26060124,136,Online Products,35
303143,133,Online Products,35
30404212,139,Support,35
30404976,133,Services,35
32323963,139,Online Products,35
35858154,137,Services,35
35959619,137,Support,35
37878111,139,Online Products,35
3838966,136,Support,35
39898184,139,Support,35
40303520,139,Online Products,35
43838604,139,Online Products,35
53535951,136,Support,35
54747520,129,Support,35
55656134,138,Online Products,35
56060521,132,Services,35
57070137,139,Online Products,35
58888977,139,Services,35
61717522,139,Services,35
64545520,132,Support,35
65151132,137,Support,35
6666605,132,Online Products,35
70202603,139,Support,35
71515614,132,Support,35
72626521,139,Support,35
7272963,133,Support,35
73030153,133,Support,35
80808963,136,Online Products,35
82424111,138,Support,35
83030594,139,Online Products,35
83535165,139,Support,35
84545141,139,Support,35
84646110,139,Services,35
84646844,133,Support,35
85555153,133,Support,35
85555153,132,Support,35
86666127,126,Support,35
70202603,127,Support,35
47070521,130,Online Products,35
31515815,128,Support,35
70202603,120,Support,35
95353119,128,Support,35
76161797,126,Support,35
68484104,133,Support,35
38787160,136,Online Products,35
32828134,130,Online Products,35
12828111,126,Services,35
9797210,128,Support,35
51515521,121,Online Products,35
56969152,132,Online Products,35
28585967,120,Online Products,34
1414111,125,Services,34
33030521,129,Services,34
28585967,136,Online Products,34
44646101,121,Support,34
85050594,130,Online Products,34
18484129,120,Online Products,34
43333143,137,Services,34
42121111,134,Online Products,34
91111603,139,Services,34
92424523,138,Support,34
93636603,137,Services,34
93636603,136,Support,34
93939108,131,Support,34
94040152,135,Support,34
94545603,138,Online Products,34
95555108,139,Support,34
95555132,134,Online Products,34
96969142,135,Online Products,34
97474133,133,Online Products,34
1010124,138,Online Products,34
1010124,132,Online Products,34
14444106,134,Support,34
14747127,136,Support,34
18989147,132,Support,34
20202140,136,Support,34
22222619,133,Support,34
23636619,133,Support,34
25858845,137,Online Products,34
26565108,139,Services,34
27171133,138,Support,34
27575845,139,Support,34
303143,139,Support,34
30707138,133,Online Products,34
32828132,139,Support,34
33737110,139,Online Products,34
36060184,133,Support,34
36060184,138,Support,34
41111143,132,Support,34
42222594,133,Support,34
43333143,137,Support,34
44646101,135,Support,34
46464521,136,Support,34
47070521,132,Support,34
55858521,133,Online Products,34
56666156,139,Support,34
57777143,132,Support,34
57777143,134,Services,34
61919160,136,Services,34
62323967,139,Online Products,34
63333112,130,Support,34
64747213,133,Online Products,34
6666605,133,Online Products,34
68080959,137,Services,34
69494184,136,Services,34
69494184,135,Support,34
69999604,136,Support,34
70909129,133,Services,34
71111522,139,Support,34
71919111,134,Support,34
72020165,134,Support,34
80303521,133,Support,34
80303521,134,Support,34
80808594,135,Online Products,34
80808963,133,Services,34
81313144,137,Online Products,34
81313144,135,Support,34
82727171,134,Support,34
87373132,132,Support,34
89292520,136,Support,34
41414520,128,Online Products,34
66363521,128,Online Products,34
41818594,129,Online Products,34
41818594,127,Online Products,34
66363521,136,Online Products,34
75252392,131,Online Products,34
98080522,120,Support,34
15959132,125,Online Products,34
39494140,122,Online Products,34
59393604,129,Support,34
82121111,130,Online Products,34
38686957,123,Online Products,34
61010521,134,Online Products,34
41515165,124,Online Products,34
94343523,135,Support,34
25757967,130,Support,34
23737619,135,Online Products,33
27777521,120,Support,33
53535951,138,Online Products,33
68888108,124,Support,33
90101594,136,Online Products,33
23535619,123,Services,33
24848972,128,Online Products,33
79090106,129,Services,33
97272523,136,Online Products,33
97474133,132,Services,33
93737603,137,Support,33
23232619,127,Online Products,33
46363521,131,Online Products,33
71515124,125,Online Products,33
24343524,131,Online Products,33
91111110,139,Services,33
91111603,137,Support,33
91111603,132,Support,33
91313118,134,Support,33
93030881,136,Support,33
94545124,138,Services,33
96565604,133,Support,33
97171523,139,Support,33
97272523,133,Support,33
97474133,136,Support,33
99494881,136,Online Products,33
11616134,139,Support,33
1414111,137,Support,33
17878127,139,Support,33
19898153,136,Services,33
22626619,139,Services,33
23232162,139,Online Products,33
23737520,132,Support,33
24848972,139,Online Products,33
24848972,132,Support,33
30606112,132,Services,33
30606112,135,Services,33
32929524,133,Services,33
34444939,133,Support,33
39898184,133,Support,33
44646101,139,Online Products,33
45353143,126,Support,33
46363184,138,Support,33
47373521,135,Support,33
47676145,138,Services,33
48080124,137,Services,33
48080124,139,Support,33
48181521,135,Online Products,33
48787522,138,Support,33
50101975,133,Support,33
5151100,139,Support,33
53333960,132,Support,33
54040604,138,Support,33
54343132,139,Online Products,33
58585977,138,Support,33
58585977,132,Support,33
58686103,133,Online Products,33
61919160,138,Services,33
62222129,139,Support,33
63636160,136,Online Products,33
66363521,138,Support,33
68181132,136,Support,33
7474154,137,Support,33
76161172,132,Services,33
76161956,136,Support,33
77373102,135,Support,33
78484119,135,Support,33
79090106,138,Online Products,33
80404108,130,Support,33
80808963,138,Services,33
82828155,137,Support,33
84848594,137,Support,33
86060129,138,Online Products,33
86565151,138,Online Products,33
3333165,125,Support,33
9797210,127,Online Products,33
28585967,122,Online Products,33
76161797,120,Online Products,33
37878111,127,Support,33
23232619,131,Online Products,33
72424520,132,Online Products,33
8383524,138,Support,33
93030881,126,Online Products,33
2020106,130,Support,32
61010521,138,Online Products,32
61010521,136,Online Products,32
93030881,127,Online Products,32
20505214,134,Online Products,32
29595212,122,Online Products,32
8383524,127,Support,32
39494140,138,Online Products,32
76161956,125,Services,32
10808965,127,Support,32
25858845,121,Online Products,32
99999152,124,Online Products,32
76161797,125,Support,32
97272523,128,Online Products,32
64747111,122,Online Products,32
32323963,128,Online Products,32
56969152,127,Online Products,32
8383524,120,Support,32
62222521,130,Services,32
71515124,120,Online Products,32
91111603,136,Support,32
92424523,135,Online Products,32
92525956,138,Services,32
93131603,138,Support,32
93434523,134,Support,32
94040152,136,Support,32
95555132,133,Online Products,32
95555132,134,Services,32
95656127,139,Online Products,32
97575523,138,Support,32
98080522,139,Services,32
98383961,139,Support,32
98484603,134,Online Products,32
99494881,135,Support,32
11616134,139,Online Products,32
12020213,138,Online Products,32
12020213,136,Services,32
1414111,134,Online Products,32
18484845,135,Support,32
