Account_No,Month_ID,Product_Category,Target
42222594,142,Online Products,163.8
47272619,142,Online Products,163.8
53434521,143,Services,163.8
55656521,142,Online Products,163.8
55757156,132,Support,163.8
69797108,132,Support,163.8
77373102,142,Online Products,163.8
12525170,143,Support,162.96
18484845,141,Support,162.96
19898153,139,Support,162.96
36060184,142,Support,162.96
52222144,140,Support,162.96
71919111,133,Support,162.96
7474154,133,Support,162.96
82020974,143,Support,162.96
39595961,135,Support,162.792
94646594,134,Online Products,162.12
52222144,141,Support,162.12
61717522,141,Online Products,162.12
70606112,132,Services,162.12
85555172,142,Support,162.12
54343132,135,Online Products,161.364
70606112,136,Support,161.364
35858154,132,Support,161.28
41818594,140,Online Products,161.28
46868521,134,Online Products,161.28
86060129,132,Support,161.28
86565106,132,Support,161.28
12828111,139,Support,160.44
44141213,133,Online Products,160.44
94646594,136,Services,159.936
99595119,135,Support,159.936
46868521,136,Services,159.936
44141213,133,Services,159.6
46363184,141,Online Products,159.6
46363184,140,Online Products,159.6
5959107,132,Support,159.6
61717522,140,Online Products,159.6
90404603,143,Support,159.6
92525956,132,Online Products,158.76
18989147,132,Online Products,158.76
56161110,132,Online Products,158.76
60101109,134,Services,158.76
68181140,132,Online Products,158.76
76161956,132,Online Products,158.76
78484937,132,Online Products,158.76
82424185,132,Support,158.76
83737161,140,Support,158.76
66363521,137,Services,158.508
90101594,135,Online Products,158.508
23737619,133,Online Products,157.92
23737619,133,Services,157.92
34444939,134,Services,157.92
58484165,138,Support,157.92
69797108,142,Online Products,157.92
83737161,141,Support,157.92
90606141,142,Support,157.08
43333143,139,Support,157.08
45353143,134,Services,157.08
75252132,141,Online Products,157.08
75252132,132,Online Products,157.08
81414521,134,Services,157.08
85050132,134,Services,157.08
89393974,134,Services,157.08
54343132,136,Online Products,157.08
62323967,137,Services,157.08
70606112,135,Support,157.08
84848594,135,Services,157.08
94646594,132,Services,156.24
99696209,132,Online Products,156.24
53535951,139,Support,156.24
54040604,132,Support,156.24
69494184,132,Support,156.24
14444106,143,Online Products,155.4
30404976,132,Online Products,155.4
46868521,132,Services,155.4
24848619,134,Online Products,154.56
58484165,139,Support,154.56
60101109,133,Services,154.56
27777521,135,Online Products,154.224
48787522,135,Online Products,154.224
20505214,139,Services,153.72
30404976,142,Services,153.72
46464521,133,Support,153.72
86565151,138,Support,153.72
90101594,141,Online Products,153.72
27979953,138,Support,152.88
58282132,138,Support,152.88
24848619,136,Services,152.796
60101109,137,Support,152.796
20505214,140,Services,152.04
57070156,132,Online Products,152.04
30707138,137,Services,151.368
30707619,137,Services,151.368
35959619,137,Services,151.368
39898184,137,Services,151.368
50303109,137,Services,151.368
53333960,135,Services,151.368
68484165,137,Services,151.368
98787957,138,Services,151.2
40303520,134,Services,151.2
44949942,138,Services,151.2
65151132,134,Services,151.2
90101594,140,Online Products,151.2
96565604,134,Services,150.36
98787957,139,Services,150.36
12525170,142,Support,150.36
26060124,134,Services,150.36
44949942,139,Services,150.36
58080144,139,Online Products,150.36
82020974,142,Support,150.36
62222129,137,Services,149.94
20505214,139,Support,149.52
27979953,139,Support,149.52
34444939,133,Services,149.52
48787522,141,Online Products,149.52
5454845,138,Online Products,149.52
58282132,139,Support,149.52
66363521,133,Online Products,149.52
66363521,133,Services,149.52
89393119,141,Online Products,149.52
89393119,140,Online Products,149.52
98484603,142,Support,148.68
18484845,138,Support,148.68
24848619,132,Services,148.68
27777521,141,Online Products,148.68
45353143,133,Services,148.68
75252392,142,Support,148.68
7676214,143,Services,148.68
81414521,133,Services,148.68
85050132,133,Services,148.68
89393974,133,Services,148.68
98484603,136,Support,148.512
29494815,135,Online Products,148.512
32323963,135,Online Products,148.512
37878619,135,Online Products,148.512
42222594,135,Online Products,148.512
47272619,135,Online Products,148.512
55656521,135,Online Products,148.512
75252392,136,Support,148.512
77373102,135,Online Products,148.512
52222144,138,Support,147.84
58080144,138,Online Products,147.84
62323967,133,Online Products,147.84
62323967,133,Services,147.84
71919111,132,Support,147.84
7474154,132,Support,147.84
94646594,137,Services,147.084
46868521,137,Services,147.084
36060184,141,Support,147
36060184,140,Support,147
39595961,143,Support,147
48787522,140,Online Products,147
52626521,132,Support,147
85555172,140,Support,147
20505214,138,Support,146.16
27777521,140,Online Products,146.16
6060882,134,Services,146.16
85555172,141,Support,146.16
86565106,134,Services,146.16
86565151,139,Support,146.16
18484845,139,Support,145.32
46363184,138,Online Products,145.32
99595119,143,Support,144.48
29494815,141,Online Products,144.48
32323963,141,Online Products,144.48
37878619,141,Online Products,144.48
42222594,141,Online Products,144.48
47272619,141,Online Products,144.48
52222144,139,Support,144.48
55656521,141,Online Products,144.48
77373102,141,Online Products,144.48
90404603,142,Support,144.48
90404603,136,Support,144.228
98484603,138,Services,143.64
14444106,138,Online Products,143.64
23232162,132,Support,143.64
65151132,133,Services,143.64
83737161,138,Support,143.64
96565604,133,Services,142.8
26060124,133,Services,142.8
40303520,133,Services,142.8
73030153,134,Support,142.8
75252392,138,Services,142.8
90606141,140,Support,141.96
29494815,140,Online Products,141.96
32323963,140,Online Products,141.96
37878619,140,Online Products,141.96
42222594,140,Online Products,141.96
47272619,140,Online Products,141.96
53535951,138,Services,141.96
55656521,140,Online Products,141.96
6262604,134,Services,141.96
70606112,143,Support,141.96
77373102,140,Online Products,141.96
90606141,141,Support,141.12
53535951,139,Services,141.12
92222100,133,Support,140.28
53434521,134,Support,140.28
60101109,132,Services,140.28
83737161,139,Support,140.28
24848619,137,Services,139.944
60101109,136,Support,139.944
94646594,133,Online Products,139.44
30404976,140,Services,139.44
41818594,139,Online Products,139.44
94646594,133,Services,138.6
20909845,141,Online Products,138.6
30404976,141,Services,138.6
34444939,132,Services,138.6
46868521,133,Online Products,138.6
61717522,139,Online Products,138.6
86565106,133,Services,138.6
90404603,138,Services,138.6
48585111,137,Online Products,138.516
57070156,137,Support,138.516
45353143,132,Services,137.76
46868521,133,Services,137.76
5454845,139,Online Products,137.76
81414521,132,Services,137.76
85050132,132,Services,137.76
41818594,138,Online Products,136.92
44141213,134,Services,136.92
89393974,132,Services,136.92
12525170,140,Support,136.08
23737619,134,Services,136.08
82020974,140,Support,136.08
84848594,134,Online Products,136.08
98484603,135,Support,135.66
30707138,136,Services,135.66
30707619,136,Services,135.66
35959619,136,Services,135.66
39898184,136,Services,135.66
50303109,136,Services,135.66
60101109,135,Support,135.66
62222129,136,Services,135.66
68484165,136,Services,135.66
78484119,137,Online Products,135.66
12525170,141,Support,135.24
14444106,140,Online Products,135.24
20202140,134,Services,135.24
39595961,142,Support,135.24
46363184,139,Online Products,135.24
61717522,138,Online Products,135.24
82020974,141,Support,135.24
89393119,138,Online Products,135.24
75252392,135,Support,134.232
84848594,136,Services,134.232
99595119,142,Support,133.56
30707138,143,Services,133.56
30707619,143,Services,133.56
35959619,143,Services,133.56
36060184,138,Support,133.56
39898184,143,Services,133.56
50303109,143,Services,133.56
54343132,143,Online Products,133.56
57070156,143,Support,133.56
62222129,143,Services,133.56
68484165,143,Services,133.56
48585111,135,Online Products,132.804
83434594,135,Services,132.804
91818594,132,Support,132.72
93434523,134,Support,132.72
65151132,132,Services,132.72
85555172,138,Support,132.72
96565604,132,Services,131.88
14444106,133,Online Products,131.88
24848619,133,Online Products,131.88
24848619,133,Services,131.88
26060124,132,Services,131.88
40303520,132,Services,131.88
53333960,134,Online Products,131.88
90404603,135,Support,131.376
98484603,141,Support,131.04
20505214,141,Services,131.04
47979520,134,Support,131.04
70606112,142,Support,131.04
75252392,141,Support,131.04
84848594,132,Services,131.04
90101594,139,Online Products,131.04
20202140,133,Services,130.2
36060184,139,Support,130.2
85555172,139,Support,130.2
30707138,135,Services,129.948
30707619,135,Services,129.948
35959619,135,Services,129.948
39898184,135,Services,129.948
48585111,136,Online Products,129.948
50303109,135,Services,129.948
53333960,136,Services,129.948
62222129,135,Services,129.948
68484165,135,Services,129.948
98484603,140,Support,129.36
14444106,134,Online Products,129.36
30303520,134,Support,129.36
30707522,134,Support,129.36
45555157,134,Support,129.36
69898614,134,Support,129.36
85050132,134,Support,129.36
90606141,138,Support,128.52
92525956,137,Services,128.52
93434523,133,Support,128.52
18989147,137,Services,128.52
30707138,142,Services,128.52
30707619,142,Services,128.52
35959619,142,Services,128.52
39898184,142,Services,128.52
50303109,142,Services,128.52
56161110,137,Services,128.52
66363521,134,Services,128.52
68181140,137,Services,128.52
68484165,142,Services,128.52
75252392,140,Support,128.52
76161956,137,Services,128.52
78484937,137,Services,128.52
86565106,132,Services,128.52
90101594,138,Online Products,128.52
47979520,133,Support,127.68
48787522,139,Online Products,127.68
62222129,142,Services,127.68
7676214,134,Support,127.68
19898153,134,Support,126.84
27777521,139,Online Products,126.84
30303520,133,Support,126.84
30707522,133,Support,126.84
45555157,133,Support,126.84
53333960,132,Services,126.84
62323967,134,Services,126.84
69898614,133,Support,126.84
85050132,133,Support,126.84
90404603,141,Support,126.84
90606141,139,Support,126
30404976,138,Services,126
89393119,139,Online Products,126
1515140,135,Services,125.664
48787522,138,Online Products,125.16
90404603,140,Support,125.16
12828111,134,Support,124.32
27777521,138,Online Products,124.32
54343132,142,Online Products,124.32
6060882,132,Online Products,124.32
42222153,135,Services,124.236
84848594,137,Services,124.236
12525170,138,Support,123.48
14444106,139,Online Products,123.48
19898153,133,Support,123.48
30404976,139,Services,123.48
58484165,134,Support,123.48
60101109,143,Support,123.48
29494815,139,Online Products,122.64
32323963,139,Online Products,122.64
37878619,139,Online Products,122.64
39595961,140,Support,122.64
42222594,139,Online Products,122.64
47272619,139,Online Products,122.64
55656521,139,Online Products,122.64
69797108,141,Online Products,122.64
73030153,133,Support,122.64
77373102,139,Online Products,122.64
82020974,138,Support,122.64
12828111,133,Support,121.8
20202140,132,Services,121.8
39595961,141,Support,121.8
43333143,134,Support,121.8
53535951,134,Support,121.8
78484119,132,Online Products,121.8
99595119,140,Support,120.96
14444106,142,Online Products,120.96
6262604,132,Online Products,120.96
99595119,141,Support,120.12
12525170,139,Support,120.12
20505214,142,Services,120.12
27979953,134,Support,120.12
29494815,138,Online Products,120.12
32323963,138,Online Products,120.12
37878619,138,Online Products,120.12
42222594,138,Online Products,120.12
46363184,134,Online Products,120.12
47272619,138,Online Products,120.12
53434521,133,Support,120.12
55656521,138,Online Products,120.12
57070156,142,Support,120.12
58282132,134,Support,120.12
58484165,133,Support,120.12
77373102,138,Online Products,120.12
82020974,139,Support,120.12
53333960,137,Services,119.952
57070156,136,Support,119.952
94646594,134,Services,119.28
43333143,133,Support,119.28
5454845,134,Online Products,119.28
92525956,136,Services,118.524
18989147,136,Services,118.524
56161110,136,Services,118.524
68181140,136,Services,118.524
76161956,136,Services,118.524
78484937,136,Services,118.524
46868521,134,Services,118.44
53535951,133,Support,118.44
70606112,141,Support,118.44
70606112,140,Support,118.44
46363184,133,Online Products,117.6
93434523,132,Support,116.76
18484845,134,Support,116.76
27979953,133,Support,116.76
44141213,132,Online Products,116.76
5454845,133,Online Products,116.76
58282132,133,Support,116.76
84848594,133,Online Products,116.76
84848594,133,Services,116.76
52222144,134,Support,115.92
57070156,138,Services,115.92
83434594,134,Online Products,115.92
92525956,135,Services,115.668
18989147,135,Services,115.668
56161110,135,Services,115.668
68181140,135,Services,115.668
76161956,135,Services,115.668
78484937,135,Services,115.668
98484603,139,Services,115.08
23737619,132,Online Products,115.08
30707138,141,Services,115.08
30707619,141,Services,115.08
35959619,141,Services,115.08
39898184,141,Services,115.08
50303109,141,Services,115.08
62222129,141,Services,115.08
68484165,141,Services,115.08
75252392,139,Services,115.08
6060882,137,Support,114.24
83434594,136,Services,114.24
98484603,140,Services,113.4
18484845,133,Support,113.4
24848619,134,Services,113.4
60101109,142,Support,113.4
75252392,140,Services,113.4
86565151,134,Support,113.4
52222144,133,Support,112.56
53333960,133,Online Products,112.56
53333960,133,Services,112.56
83737161,134,Support,112.56
98484603,139,Support,111.72
46464521,132,Support,111.72
47979520,132,Support,111.72
54343132,141,Online Products,111.72
83434594,132,Services,111.72
90404603,139,Services,111.72
30303520,132,Support,110.88
30707138,140,Services,110.88
30707522,132,Support,110.88
30707619,140,Services,110.88
35959619,140,Services,110.88
39595961,138,Support,110.88
39898184,140,Services,110.88
45555157,132,Support,110.88
50303109,140,Services,110.88
54343132,140,Online Products,110.88
68484165,140,Services,110.88
69898614,132,Support,110.88
75252392,139,Support,110.88
85050132,132,Support,110.88
86565151,133,Support,110.88
89393119,134,Online Products,110.88
1515140,134,Online Products,110.04
62222129,140,Services,110.04
83737161,133,Support,110.04
90404603,140,Services,110.04
6262604,137,Support,109.956
98484603,138,Support,109.2
99595119,138,Support,109.2
48585111,143,Online Products,109.2
58484165,132,Support,109.2
6060882,143,Support,109.2
66363521,132,Online Products,109.2
75252392,138,Support,109.2
7676214,133,Support,109.2
1515140,136,Services,108.528
57070156,135,Support,108.528
19898153,132,Support,108.36
39595961,139,Support,108.36
42222153,134,Online Products,108.36
62323967,132,Online Products,108.36
89393119,133,Online Products,108.36
90404603,139,Support,108.36
46363184,132,Online Products,107.52
70606112,138,Support,107.52
42222153,136,Services,107.1
44141213,137,Support,107.1
99595119,139,Support,106.68
12828111,132,Support,106.68
14444106,132,Online Products,105.84
1515140,132,Services,105.84
27979953,132,Support,105.84
5454845,132,Online Products,105.84
57070156,141,Support,105.84
58282132,132,Support,105.84
6262604,143,Support,105.84
90404603,138,Support,105.84
23737619,137,Support,105.672
83434594,137,Services,105.672
36060184,134,Support,105
70606112,139,Support,105
92525956,143,Services,104.16
18989147,143,Services,104.16
20909162,139,Online Products,104.16
42222153,132,Services,104.16
43333143,132,Support,104.16
53535951,132,Support,104.16
56161110,143,Services,104.16
57070156,140,Support,104.16
68181140,143,Services,104.16
76161956,143,Services,104.16
78484937,143,Services,104.16
85555172,134,Support,104.16
18484845,132,Support,103.32
20505214,143,Services,103.32
58080144,135,Services,102.816
92222100,132,Support,102.48
44141213,143,Support,102.48
48585111,142,Online Products,102.48
52222144,132,Support,102.48
60101109,141,Support,102.48
60101109,140,Support,102.48
94646594,132,Online Products,101.64
36060184,133,Support,101.64
85555172,133,Support,101.64
90606141,134,Support,100.8
98787957,134,Services,100.8
23737619,143,Support,100.8
44949942,134,Services,100.8
45555157,134,Services,100.8
46868521,132,Online Products,100.8
54343132,138,Online Products,100.8
14444106,141,Online Products,99.96
1515140,137,Services,99.96
66363521,137,Support,99.96
83737161,132,Support,99.96
84848594,134,Services,99.96
30404976,134,Services,99.12
83434594,133,Online Products,99.12
83434594,133,Services,99.12
42222153,137,Services,98.532
6060882,136,Support,98.532
62323967,137,Support,98.532
90606141,133,Support,98.28
6060882,142,Support,98.28
89393119,132,Online Products,98.28
98484603,141,Services,97.44
75252392,141,Services,97.44
86565151,132,Support,97.44
41414520,137,Online Products,97.104
92525956,142,Services,96.6
12525170,134,Support,96.6
18989147,142,Services,96.6
24848619,132,Online Products,96.6
53333960,134,Services,96.6
56161110,142,Services,96.6
68181140,142,Services,96.6
76161956,142,Services,96.6
78484937,142,Services,96.6
82020974,134,Support,96.6
30404976,133,Services,95.76
30707138,138,Services,95.76
30707619,138,Services,95.76
35959619,138,Services,95.76
39898184,138,Services,95.76
50303109,138,Services,95.76
66363521,143,Support,95.76
68484165,138,Services,95.76
6262604,136,Support,95.676
98787957,133,Services,94.92
44949942,133,Services,94.92
45555157,133,Services,94.92
54343132,139,Online Products,94.92
6060882,138,Services,94.92
62222129,138,Services,94.92
62323967,143,Support,94.92
6262604,142,Support,94.92
90404603,141,Services,94.92
41818594,135,Services,94.248
61717522,135,Services,94.248
12525170,133,Support,94.08
1515140,133,Online Products,94.08
1515140,133,Services,94.08
53535951,134,Services,94.08
82020974,133,Support,94.08
30707138,139,Services,93.24
30707619,139,Services,93.24
35959619,139,Services,93.24
39898184,139,Services,93.24
42222153,133,Online Products,93.24
50303109,139,Services,93.24
57070156,139,Services,93.24
60101109,138,Support,93.24
68484165,139,Services,93.24
94646594,137,Support,92.82
44141213,136,Support,92.82
36060184,132,Support,92.4
42222153,133,Services,92.4
44141213,142,Support,92.4
62222129,139,Services,92.4
85555172,132,Support,92.4
48585111,141,Online Products,91.56
48585111,140,Online Products,91.56
57070156,140,Services,91.56
6262604,138,Services,91.56
23737619,136,Support,91.392
46868521,137,Support,91.392
23737619,142,Support,90.72
60101109,139,Support,90.72
38686966,137,Online Products,89.964
41414520,136,Online Products,89.964
6060882,135,Support,89.964
98484603,142,Services,89.88
57070156,139,Support,89.88
90606141,132,Support,89.04
94646594,143,Support,89.04
20505214,134,Support,89.04
44141213,138,Services,89.04
53535951,133,Services,89.04
58080144,134,Online Products,89.04
73030153,132,Support,89.04
75252392,142,Services,89.04
20707110,137,Services,88.536
24848619,137,Support,88.536
58080144,136,Services,88.536
90101594,135,Services,88.536
98787957,132,Services,88.2
44949942,132,Services,88.2
45555157,132,Services,88.2
46868521,143,Support,88.2
57070156,138,Support,88.2
92525956,140,Services,87.36
18989147,140,Services,87.36
23737619,138,Services,87.36
30404976,132,Services,87.36
39595961,134,Support,87.36
53434521,132,Support,87.36
56161110,140,Services,87.36
68181140,140,Services,87.36
76161956,140,Services,87.36
78484937,140,Services,87.36
48787522,135,Services,87.108
6262604,135,Support,87.108
92525956,141,Services,86.52
18989147,141,Services,86.52
56161110,141,Services,86.52
58080144,132,Services,86.52
6060882,141,Support,86.52
66363521,142,Support,86.52
68181140,141,Services,86.52
76161956,141,Services,86.52
78484937,141,Services,86.52
90404603,142,Services,86.52
99595119,134,Support,85.68
12525170,132,Support,85.68
27777521,135,Services,85.68
62323967,142,Support,85.68
62323967,136,Support,85.68
66363521,136,Support,85.68
81111523,137,Services,85.68
84848594,132,Online Products,85.68
39595961,133,Support,84.84
54343132,134,Online Products,84.84
6060882,140,Support,84.84
82020974,132,Support,84.84
83434594,134,Services,84.84
1010124,137,Services,84.252
20707110,135,Services,84.252
44141213,135,Support,84.252
24848619,143,Support,84
6262604,141,Support,84
70606112,134,Support,84
99595119,133,Support,83.16
48585111,138,Online Products,83.16
54343132,133,Online Products,83.16
66363521,138,Services,83.16
20707110,136,Services,82.824
23737619,135,Support,82.824
29494815,135,Services,82.824
32323963,135,Services,82.824
37878619,135,Services,82.824
38686966,136,Online Products,82.824
42222594,135,Services,82.824
47272619,135,Services,82.824
55656521,135,Services,82.824
77373102,135,Services,82.824
41818594,134,Online Products,82.32
53333960,132,Online Products,82.32
53535951,132,Services,82.32
61717522,134,Online Products,82.32
62323967,138,Services,82.32
6262604,140,Support,82.32
70606112,133,Support,82.32
44141213,141,Support,81.48
41818594,136,Services,81.396
58080144,137,Services,81.396
61717522,136,Services,81.396
81111523,135,Services,81.396
1515140,134,Services,80.64
23737619,141,Support,80.64
94646594,136,Support,79.968
38686966,135,Online Products,79.968
46868521,136,Support,79.968
94646594,142,Support,79.8
41818594,132,Services,79.8
42222153,134,Services,79.8
44141213,140,Support,79.8
46868521,142,Support,79.8
7676214,132,Support,79.8
92525956,138,Services,78.96
18989147,138,Services,78.96
23737619,140,Support,78.96
56161110,138,Services,78.96
57070156,141,Services,78.96
61717522,132,Services,78.96
68181140,138,Services,78.96
76161956,138,Services,78.96
78484937,138,Services,78.96
1010124,137,Online Products,78.54
50101975,137,Services,78.54
66363521,135,Support,78.54
81111523,136,Services,78.54
48585111,139,Online Products,78.12
90101594,134,Online Products,78.12
92525956,139,Services,77.28
94646594,138,Services,77.28
98484603,143,Services,77.28
18989147,139,Services,77.28
56161110,139,Services,77.28
68181140,139,Services,77.28
75252392,143,Services,77.28
76161956,139,Services,77.28
78484937,139,Services,77.28
1010124,136,Services,77.112
41414520,135,Online Products,77.112
62323967,135,Support,77.112
84848594,137,Support,77.112
90101594,136,Services,77.112
24848619,142,Support,76.44
39595961,132,Support,76.44
41414520,143,Online Products,76.44
46868521,138,Services,76.44
58080144,133,Online Products,76.44
58080144,133,Services,76.44
6060882,139,Services,76.44
24848619,136,Support,75.684
41818594,137,Services,75.684
50101975,135,Services,75.684
81313144,137,Online Products,75.684
99595119,132,Support,75.6
20505214,133,Support,75.6
48787522,134,Online Products,75.6
54343132,132,Online Products,75.6
62323967,141,Support,75.6
66363521,141,Support,75.6
27777521,134,Online Products,74.76
6060882,140,Services,74.76
66363521,140,Support,74.76
70606112,132,Support,74.76
84848594,143,Support,74.76
90101594,132,Services,74.76
90404603,143,Services,74.76
97272523,137,Online Products,74.256
1010124,135,Services,74.256
127,137,Online Products,74.256
14747127,137,Online Products,74.256
19191106,137,Online Products,74.256
22525845,137,Online Products,74.256
27777521,136,Services,74.256
29696108,137,Online Products,74.256
47676145,137,Online Products,74.256
48787522,136,Services,74.256
53333960,137,Support,74.256
57070137,137,Online Products,74.256
58585977,137,Online Products,74.256
59393604,137,Online Products,74.256
61717522,137,Services,74.256
63131124,137,Online Products,74.256
78484143,137,Online Products,74.256
78585797,137,Online Products,74.256
6060882,139,Support,73.92
62323967,140,Support,73.92
6262604,139,Services,73.92
24848619,138,Services,73.08
29494815,134,Online Products,73.08
32323963,134,Online Products,73.08
37878619,134,Online Products,73.08
38686966,143,Online Products,73.08
42222594,134,Online Products,73.08
47272619,134,Online Products,73.08
48787522,132,Services,73.08
55656521,134,Online Products,73.08
60101109,134,Support,73.08
77373102,134,Online Products,73.08
94646594,135,Support,72.828
95555132,137,Online Products,72.828
1010124,136,Online Products,72.828
1414111,137,Online Products,72.828
46868521,135,Support,72.828
50101975,136,Services,72.828
61717156,137,Online Products,72.828
27777521,132,Services,72.24
53333960,143,Support,72.24
57070156,142,Services,72.24
6060882,138,Support,72.24
6262604,140,Services,72.24
83434594,132,Online Products,72.24
29494815,136,Services,71.4
32323963,136,Services,71.4
37878619,136,Services,71.4
42222594,136,Services,71.4
44141213,139,Services,71.4
47272619,136,Services,71.4
5151100,137,Online Products,71.4
55656134,137,Online Products,71.4
55656521,136,Services,71.4
6262604,139,Support,71.4
67171964,137,Online Products,71.4
70202109,137,Online Products,71.4
77272172,137,Online Products,71.4
77373102,136,Services,71.4
82222183,137,Online Products,71.4
94646594,141,Support,70.56
23737619,139,Services,70.56
41414520,142,Online Products,70.56
41818594,133,Online Products,70.56
41818594,133,Services,70.56
44141213,140,Services,70.56
60101109,133,Support,70.56
61717522,133,Online Products,70.56
97272523,135,Online Products,69.972
1010124,135,Online Products,69.972
22525845,135,Online Products,69.972
59393604,135,Online Products,69.972
63131124,135,Online Products,69.972
81313144,136,Online Products,69.972
90101594,137,Services,69.972
94646594,140,Support,69.72
20707110,143,Services,69.72
23737619,140,Services,69.72
29494815,132,Services,69.72
32323963,132,Services,69.72
37878619,132,Services,69.72
42222594,132,Services,69.72
46868521,141,Support,69.72
47272619,132,Services,69.72
48585111,134,Online Products,69.72
55656521,132,Services,69.72
61717522,133,Services,69.72
6262604,138,Support,69.72
77373102,132,Services,69.72
1515140,132,Online Products,68.88
30707138,134,Services,68.88
30707619,134,Services,68.88
35959619,134,Services,68.88
39898184,134,Services,68.88
44141213,139,Support,68.88
46868521,140,Support,68.88
50303109,134,Services,68.88
62222129,134,Services,68.88
68484165,134,Services,68.88
97272523,136,Online Products,68.544
127,136,Online Products,68.544
14747127,136,Online Products,68.544
19191106,136,Online Products,68.544
24848619,135,Support,68.544
27777521,137,Services,68.544
29696108,136,Online Products,68.544
47676145,136,Online Products,68.544
48787522,137,Services,68.544
57070137,136,Online Products,68.544
58585977,136,Online Products,68.544
59393604,136,Online Products,68.544
78484143,136,Online Products,68.544
78585797,136,Online Products,68.544
1010124,143,Services,68.04
23737619,139,Support,68.04
42222153,132,Online Products,68.04
44141213,138,Support,68.04
48585111,133,Online Products,68.04
23737619,138,Support,67.2
24848619,141,Support,67.2
38686966,142,Online Products,67.2
81111523,143,Services,67.2
84848594,142,Support,67.2
95555132,136,Online Products,67.116
127,135,Online Products,67.116
1414111,136,Online Products,67.116
14747127,135,Online Products,67.116
19191106,135,Online Products,67.116
22525845,136,Online Products,67.116
29696108,135,Online Products,67.116
47676145,135,Online Products,67.116
57070137,135,Online Products,67.116
58585977,135,Online Products,67.116
61717156,136,Online Products,67.116
63131124,136,Online Products,67.116
78484143,135,Online Products,67.116
81313144,135,Online Products,67.116
82222183,135,Online Products,67.116
84848594,136,Support,67.116
98484603,134,Support,66.36
30707138,133,Services,66.36
30707619,133,Services,66.36
35959619,133,Services,66.36
39898184,133,Services,66.36
50303109,133,Services,66.36
62222129,133,Services,66.36
62323967,139,Services,66.36
66363521,139,Services,66.36
68484165,133,Services,66.36
75252392,134,Support,66.36
90101594,133,Online Products,66.36
90101594,133,Services,66.36
95555132,135,Online Products,65.688
29494815,137,Services,65.688
32323963,137,Services,65.688
37878619,137,Services,65.688
42222594,137,Services,65.688
47272619,137,Services,65.688
5151100,136,Online Products,65.688
55656134,136,Online Products,65.688
55656521,137,Services,65.688
61717156,135,Online Products,65.688
67171964,136,Online Products,65.688
70202109,136,Online Products,65.688
77272172,136,Online Products,65.688
77373102,137,Services,65.688
83434594,137,Support,65.688
20707110,142,Services,65.52
24848619,140,Support,65.52
58080144,134,Services,65.52
66363521,140,Services,65.52
27777521,133,Online Products,64.68
48787522,133,Online Products,64.68
48787522,133,Services,64.68
53333960,142,Support,64.68
60101109,132,Support,64.68
6060882,141,Services,64.68
62323967,140,Services,64.68
66363521,139,Support,64.68
84848594,138,Services,64.68
1414111,135,Online Products,64.26
5151100,135,Online Products,64.26
53333960,136,Support,64.26
55656134,135,Online Products,64.26
67171964,135,Online Products,64.26
70202109,135,Online Products,64.26
77272172,135,Online Products,64.26
1010124,143,Online Products,63.84
27777521,133,Services,63.84
41414520,141,Online Products,63.84
41414520,139,Online Products,63.84
41414520,140,Online Products,63.84
62323967,139,Support,63.84
90404603,134,Support,63.84
62323967,138,Support,63
66363521,138,Support,63
83434594,143,Support,63
1515140,137,Support,62.832
92525956,134,Services,62.16
94646594,139,Services,62.16
1010124,142,Services,62.16
18989147,134,Services,62.16
29494815,133,Online Products,62.16
29494815,133,Services,62.16
30707138,132,Services,62.16
30707619,132,Services,62.16
32323963,133,Online Products,62.16
32323963,133,Services,62.16
35959619,132,Services,62.16
37878619,133,Online Products,62.16
37878619,133,Services,62.16
39898184,132,Services,62.16
42222594,133,Online Products,62.16
42222594,133,Services,62.16
47272619,133,Online Products,62.16
47272619,133,Services,62.16
48585111,132,Online Products,62.16
50101975,143,Services,62.16
50303109,132,Services,62.16
53333960,138,Services,62.16
55656521,133,Online Products,62.16
55656521,133,Services,62.16
56161110,134,Services,62.16
57070156,143,Services,62.16
62222129,132,Services,62.16
6262604,141,Services,62.16
68181140,134,Services,62.16
68484165,132,Services,62.16
76161956,134,Services,62.16
77373102,133,Online Products,62.16
77373102,133,Services,62.16
78484937,134,Services,62.16
81111523,142,Services,62.16
42222153,137,Support,61.404
84848594,135,Support,61.404
94646594,140,Services,61.32
46868521,139,Services,61.32
81313144,143,Online Products,61.32
92525956,133,Services,60.48
94646594,139,Support,60.48
127,143,Online Products,60.48
14747127,143,Online Products,60.48
1515140,143,Support,60.48
18989147,133,Services,60.48
19191106,143,Online Products,60.48
29696108,143,Online Products,60.48
38686966,141,Online Products,60.48
38686966,140,Online Products,60.48
41818594,134,Services,60.48
44141213,141,Services,60.48
46868521,140,Services,60.48
47676145,143,Online Products,60.48
56161110,133,Services,60.48
57070137,143,Online Products,60.48
58585977,143,Online Products,60.48
61717522,134,Services,60.48
68181140,133,Services,60.48
76161956,133,Services,60.48
78484143,143,Online Products,60.48
78484937,133,Services,60.48
23737619,141,Services,59.64
42222153,143,Support,59.64
46868521,139,Support,59.64
6060882,142,Services,59.64
84848594,141,Support,59.64
94646594,138,Support,58.8
95555132,143,Online Products,58.8
1010124,142,Online Products,58.8
1414111,143,Online Products,58.8
20707110,141,Services,58.8
22525845,143,Online Products,58.8
